1.54226,-2.74433,0.1
1.57358,-2.74379,0.1
1.60349,-2.74033,0.1
1.64218,-2.75116,0.1
1.67389,-2.74956,0.1
1.70148,-2.74081,0.1
1.73599,-2.74278,0.1
1.76905,-2.74183,0.1
1.80606,-2.74636,0.1
1.83883,-2.74381,0.1
1.86718,-2.73429,0.1
1.89665,-2.72612,0.1
1.92727,-2.71928,0.1
1.96963,-2.72833,0.1
2.00873,-2.73201,0.1
2.04625,-2.73281,0.1
2.07908,-2.7268,0.1
2.11258,-2.72122,0.1
2.14985,-2.71997,0.1
2.19479,-2.72762,0.1
2.22861,-2.72077,0.1
2.26312,-2.7143,0.1
2.31257,-2.72497,0.1
2.34734,-2.71758,0.1
2.3848,-2.7128,0.1
2.42235,-2.70756,0.1
2.47009,-2.71297,0.1
2.50248,-2.70088,0.1
2.52386,-2.67678,0.1
2.51178,-2.61789,0.1
2.51215,-2.573,0.1
2.51615,-2.53257,0.1
2.51039,-2.48312,0.1
2.51545,-2.44512,0.1
2.52943,-2.4162,0.1
2.57736,-2.41939,0.1
2.61599,-2.41311,0.1
2.65248,-2.40432,0.1
2.69125,-2.39708,0.1
2.75794,-2.41371,0.1
2.80086,-2.40849,0.1
2.83931,-2.39883,0.1
2.90474,-2.41104,0.1
2.94889,-2.4046,0.1
2.99002,-2.39506,0.1
6.55636,-5.06674,0.1
6.60027,-5.00942,0.1
6.70541,-4.99773,0.1
6.77937,-4.96154,0.1
6.85808,-4.92795,0.1
6.93672,-4.89337,0.1
7.04816,-4.88055,0.1
7.12847,-4.8448,0.1
7.18955,-4.79526,0.1
5.38523,-3.5244,0.1
5.41574,-3.47734,0.1
5.4306,-3.42042,0.1
5.41426,-3.34459,0.1
5.41925,-3.28277,0.1
5.42272,-3.22061,0.1
5.4091,-3.14908,0.1
5.41115,-3.08745,0.1
5.41603,-3.02798,0.1
5.42116,-2.96914,0.1
5.40189,-2.89768,0.1
5.4048,-2.83887,0.1
5.40799,-2.78069,0.1
5.39271,-2.71368,0.1
5.40629,-2.66172,0.1
5.34909,-2.57589,0.1
5.26458,-2.47891,0.1
5.27054,-2.42583,0.1
5.27415,-2.37202,0.1
5.26715,-2.3139,0.1
5.26965,-2.26042,0.1
5.27163,-2.20708,0.1
5.25455,-2.14631,0.1
5.25819,-2.09451,0.1
5.2632,-2.04354,0.1
5.26584,-1.99194,0.1
5.25203,-1.93457,0.1
5.2574,-1.88468,0.1
5.26323,-1.83517,0.1
5.24872,-1.77896,0.1
5.24977,-1.72847,0.1
5.25321,-1.679,0.1
5.24758,-1.62694,0.1
5.25103,-1.57798,0.1
5.25498,-1.52937,0.1
5.24981,-1.47836,0.1
5.25092,-1.42941,0.1
5.25351,-1.38105,0.1
5.25371,-1.33227,0.1
5.26221,-1.28572,0.1
5.25763,-1.23615,0.1
5.25455,-1.18721,0.1
5.24808,-1.13777,0.1
5.24801,-1.08996,0.1
5.25044,-1.04282,0.1
5.24459,-0.994231,0.1
5.24814,-0.947602,0.1
5.24831,-0.900478,0.1
5.23918,-0.85198,0.1
5.24542,-0.806139,0.1
5.24927,-0.759968,0.1
5.24281,-0.712445,0.1
5.24386,-0.666099,0.1
5.2445,-0.61979,0.1
5.23877,-0.572868,0.1
5.23859,-0.526694,0.1
5.23999,-0.480748,0.1
5.23601,-0.434405,0.1
5.23661,-0.388538,0.1
5.22682,-0.342041,0.1
5.21463,-0.29563,0.1
5.23498,-0.251039,0.1
5.24197,-0.205605,0.1
5.24056,-0.159825,0.1
5.22476,-0.113781,0.1
5.22555,-0.0682459,0.1
5.22495,-0.0227014,0.1
5.23595,0.0228798,0.1
5.24755,0.0686641,0.1
5.31774,0.115938,0.1
5.33152,0.162732,0.1
5.3289,0.209148,0.1
5.33187,0.255818,0.1
5.33143,0.302385,0.1
5.33658,0.349357,0.1
5.34131,0.396441,0.1
5.34064,0.44322,0.1
5.16131,0.47366,0.1
5.15798,0.518719,0.1
5.15824,0.564192,0.1
5.16405,0.610413,0.1
5.16052,0.655643,0.1
5.1556,0.700724,0.1
5.15721,0.746772,0.1
5.15348,0.792141,0.1
5.14835,0.837341,0.1
5.14677,0.883189,0.1
5.15266,0.930495,0.1
5.14927,0.976293,0.1
5.14448,1.02191,0.1
5.14322,1.06833,0.1
5.14153,1.1148,0.1
5.13942,1.16133,0.1
5.14371,1.2095,0.1
5.1388,1.25571,0.1
5.13445,1.30216,0.1
5.14128,1.35169,0.1
5.13799,1.3988,0.1
5.13427,1.44596,0.1
5.13972,1.49596,0.1
5.13606,1.54357,0.1
5.13006,1.59064,0.1
5.12648,1.63863,0.1
5.131,1.6895,0.1
5.12556,1.73736,0.1
5.1225,1.78624,0.1
5.1265,1.8379,0.1
5.12624,1.88838,0.1
5.13111,1.94112,0.1
5.12984,1.99191,0.1
5.11972,2.0395,0.1
5.12305,2.09274,0.1
5.2153,2.18365,0.1
5.27603,2.26331,0.1
5.27076,2.31564,0.1
5.22484,2.35,0.1
5.13058,2.36157,0.1
5.03562,2.37126,0.1
4.93909,2.3786,0.1
4.83474,2.38047,0.1
4.82631,2.42881,0.1
4.82364,2.48038,0.1
4.84345,2.54418,0.1
4.83167,2.59196,0.1
5.31935,2.91355,0.1
5.29375,2.9598,0.1
5.286,3.01622,0.1
5.28026,3.07425,0.1
5.29024,3.1421,0.1
5.28404,3.20104,0.1
5.27636,3.25958,0.1
5.2909,3.33262,0.1
5.28354,3.39265,0.1
5.26465,3.44568,0.1
2.56563,1.71131,0.1
2.55062,1.7336,0.1
2.50993,1.73811,0.1
2.47018,1.74263,0.1
2.41429,1.73491,0.1
2.3773,1.73994,0.1
2.3404,1.74445,0.1
2.28209,1.73213,0.1
2.24871,1.73789,0.1
2.21619,1.74382,0.1
2.16189,1.7318,0.1
2.13121,1.73794,0.1
2.10291,1.74558,0.1
2.05401,1.73545,0.1
2.02213,1.73894,0.1
1.98808,1.74003,0.1
1.95567,1.74199,0.1
1.91893,1.73949,0.1
1.89194,1.74529,0.1
1.86499,1.75076,0.1
1.82942,1.74761,0.1
1.80193,1.75164,0.1
1.77309,1.75391,0.1
1.75985,1.77142,0.1
1.75692,1.79957,0.1
1.75571,1.82997,0.1
1.76371,1.87066,0.1
1.75957,1.89917,0.1
1.75575,1.92848,0.1
1.75221,1.95861,0.1
1.7628,2.00535,0.1
1.75833,2.03577,0.1
1.75476,2.06779,0.1
1.76549,2.11757,0.1
1.76154,2.15067,0.1
1.75966,2.18697,0.1
1.76844,2.23753,0.1
1.7642,2.2726,0.1
1.76131,2.31015,0.1
1.77168,2.36624,0.1
1.7658,2.40173,0.1
1.76178,2.44054,0.1
1.7601,2.48354,0.1
1.77323,2.54886,0.1
1.7549,2.57,0.1
1.7252,2.57439,0.1
1.68566,2.56343,0.1
1.65621,2.5671,0.1
1.62576,2.56876,0.1
1.58802,2.55819,0.1
1.55838,2.55997,0.1
1.52935,2.56229,0.1
1.49485,2.55481,0.1
1.46606,2.55646,0.1
1.43687,2.55693,0.1
1.40151,2.5457,0.1
1.3731,2.54638,0.1
1.34525,2.54764,0.1
1.32025,2.55393,0.1
1.29117,2.55196,0.1
1.26489,2.55505,0.1
1.23822,2.55697,0.1
1.20219,2.53874,0.1
1.17666,2.54186,0.1
1.15117,2.54473,0.1
1.12046,2.53546,0.1
1.09595,2.53962,0.1
1.07067,2.5417,0.1
1.0424,2.53613,0.1
1.01579,2.53398,0.1
0.989301,2.53156,0.1
0.961153,2.5242,0.1
0.936686,2.52592,0.1
0.91328,2.53022,0.1
0.890534,2.5362,0.1
0.884875,2.59213,0.1
0.870752,2.62537,0.1
0.869604,2.70044,0.1
0.87914,2.81386,0.1
0.862702,2.84821,0.1
0.86375,2.9439,0.1
0.872755,3.07349,0.1
0.854675,3.1128,0.1
0.853152,3.21679,0.1
0.852111,3.3297,0.1
0.824499,3.34282,0.1
0.793027,3.34015,0.1
0.761887,3.33816,0.1
0.731484,3.33881,0.1
0.701333,3.34016,0.1
0.67082,3.33929,0.1
0.639811,3.33518,0.1
0.609284,3.33276,0.1
0.579362,3.33302,0.1
0.550132,3.33696,0.1
0.520877,3.34064,0.1
0.491309,3.34208,0.1
0.459977,3.33038,0.1
0.430938,3.33427,0.1
0.401507,3.33492,0.1
0.371875,3.33332,0.1
0.342507,3.33345,0.1
0.313164,3.33332,0.1
0.283765,3.33194,0.1
0.25487,3.33628,0.1
0.226327,3.34636,0.1
0.197098,3.3472,0.1
0.167221,3.33481,0.1
0.137988,3.33214,0.1
0.108912,3.33222,0.1
0.0799657,3.33704,0.1
0.0508519,3.33561,0.1
0.0217625,3.33293,0.1
-0.00727406,3.32899,0.1
-0.036273,3.3278,0.1
-0.0654088,3.33436,0.1
-0.0946332,3.33966,0.1
-0.123733,3.33871,0.1
-0.152777,3.3365,0.1
-0.18201,3.33804,0.1
-0.211092,3.33633,0.1
-0.239512,3.32539,0.1
-0.26824,3.32018,0.1
-0.297342,3.31971,0.1
-0.326064,3.315,0.1
-0.354833,3.31104,0.1
-0.386208,3.32968,0.1
-0.415705,3.33015,0.1
-0.44418,3.32244,0.1
-0.472975,3.31745,0.1
-0.501567,3.31123,0.1
-0.530245,3.30574,0.1
-0.5597,3.30494,0.1
-0.587953,3.29699,0.1
-0.617214,3.29469,0.1
-0.647251,3.29605,0.1
-0.677358,3.29714,0.1
-0.707113,3.296,0.1
-0.736682,3.29362,0.1
-0.766944,3.29389,0.1
-0.79656,3.29097,0.1
-0.825696,3.28584,0.1
-0.858333,3.29401,0.1
-0.888309,3.29123,0.1
-0.918301,3.28818,0.1
-0.94803,3.28389,0.1
-0.979469,3.28509,0.1
-1.01012,3.28312,0.1
-1.0402,3.27896,0.1
-1.07184,3.27928,0.1
-1.10421,3.28118,0.1
-1.13603,3.28089,0.1
-1.16827,3.28123,0.1
-1.20025,3.28031,0.1
-1.2309,3.27534,0.1
-1.26084,3.26822,0.1
-1.29737,3.27757,0.1
-1.32927,3.27448,0.1
-1.35929,3.26646,0.1
-1.39476,3.27105,0.1
-1.42762,3.26885,0.1
-1.46013,3.26542,0.1
-1.49519,3.26712,0.1
-1.53081,3.26936,0.1
-1.56443,3.26672,0.1
-1.60119,3.27003,0.1
-1.63545,3.26757,0.1
-1.66841,3.2621,0.1
-1.70187,3.25719,0.1
-1.73961,3.25988,0.1
-1.77273,3.25337,0.1
-1.80734,3.24916,0.1
-1.85187,3.26199,0.1
-1.88625,3.25611,0.1
-1.92065,3.24988,0.1
-2.73114,4.44264,0.1
-2.76975,4.41867,0.1
-2.82054,4.41375,0.1
-2.86217,4.39403,0.1
-3.73274,5.62278,0.1
-3.7816,5.59004,0.1
-3.82506,5.54946,0.1
-3.86465,5.50364,0.1
-3.902,5.45511,0.1
-3.93702,5.40393,0.1
-3.98098,5.3654,0.1
-4.02638,5.32891,0.1
-2.91308,3.71889,0.1
-2.94538,3.69336,0.1
-2.98313,3.67454,0.1
-3.05708,3.69928,0.1
-3.14456,3.73831,0.1
-3.19913,3.73659,0.1
-3.30712,3.79528,0.1
-3.4031,3.83739,0.1
-3.45986,3.83357,0.1
-3.5831,3.90123,0.1
-3.67023,3.92684,0.1
-3.76289,3.9563,0.1
-3.89598,4.02539,0.1
-3.98915,4.05042,0.1
-4.08871,4.07978,0.1
-4.53395,4.44588,0.1
-4.57252,4.4062,0.1
-4.64196,4.39575,0.1
-4.71304,4.38579,0.1
-4.79536,4.38504,0.1
-4.8862,4.39054,0.1
-4.95801,4.37757,0.1
-5.07528,4.40301,0.1
-5.13248,4.37483,0.1
-5.23021,4.38002,0.1
-5.34927,4.40098,0.1
-5.40842,4.37117,0.1
-5.50817,4.373,0.1
-5.63991,4.39801,0.1
-5.70105,4.36633,0.1
-5.81241,4.37178,0.1
-5.87361,4.33819,0.1
-6.01886,4.36492,0.1
-6.13324,4.36683,0.1
-6.19893,4.33269,0.1
-6.35355,4.35884,0.1
-6.45433,4.34575,0.1
-6.57456,4.34392,0.1
-6.71285,4.35173,0.1
-6.82056,4.33761,0.1
-6.92428,4.31929,0.1
-7.1135,4.35167,0.1
-7.22318,4.33273,0.1
-7.33049,4.31068,0.1
-7.44229,4.28958,0.1
-7.64917,4.32046,0.1
-7.7714,4.30061,0.1
-7.90265,4.28371,0.1
-8.12959,4.31549,0.1
-8.26981,4.29797,0.1
-8.41926,4.28287,0.1
-8.67022,4.31585,0.1
-8.82078,4.29529,0.1
-8.97796,4.27544,0.1
-9.26237,4.31227,0.1
-9.43886,4.29475,0.1
-9.60568,4.27002,0.1
-9.76361,4.23871,0.1
-10.0985,4.2799,0.1
-10.2879,4.25479,0.1
-10.4804,4.22783,0.1
-10.8425,4.26444,0.1
-11.0604,4.23923,0.1
-11.2768,4.20983,0.1
-11.6937,4.24973,0.1
-11.802,4.173,0.1
-12.4091,4.26638,0.1
-12.6687,4.23254,0.1
-12.9514,4.20191,0.1
-13.2451,4.16997,0.1
-13.5372,4.13264,0.1
-14.1356,4.181,0.1
-14.4686,4.14272,0.1
-14.8289,4.10641,0.1
-15.5491,4.16028,0.1
-15.9565,4.12064,0.1
-16.3868,4.07976,0.1
